id,created_at,operator_name,station_id,raw_scan,part_id,serial_number,batch_comment,idempotency_key,dashboard_notes
6946,2025-12-16 14:29:33+00,Amanda,OP2,+B446757EW1/$+R757EW13850H,757EW,R757EW13850,,,
6929,2025-12-16 13:52:35+00,Amanda,OP2,+B446757EW1/$+R757EW13849P,757EW,R757EW13849,,,
6917,2025-12-16 12:57:25+00,Amanda,OP2,+B446757EW1/$+R757EW13848O,757EW,R757EW13848,,,
6907,2025-12-16 12:17:24+00,Amanda,OP2,+B446757EW1/$+R757EW13847N,757EW,R757EW13847,,,
6904,2025-12-16 11:40:33+00,Amanda,OP2,+B446757EW1/$+R757EW13846M,757EW,R757EW13846,,,
6866,2025-12-16 10:30:16+00,Amanda,OP2,+B446757EW1/$+R757EW13845L,757EW,R757EW13845,,,
6852,2025-12-16 09:50:46+00,Amanda,OP2,+B446757EW1/$+R757EW13844K,757EW,R757EW13844,,,
6842,2025-12-16 09:11:00+00,Amanda,OP2,+B446757EW1/$+R757EW13843J,757EW,R757EW13843,,,
6830,2025-12-16 08:28:38+00,Amanda,OP2,+B446757EW1/$+R757EW13842I,757EW,R757EW13842,,,
6821,2025-12-16 07:52:20+00,Amanda,OP2,+B446757EW1/$+R757EW13841H,757EW,R757EW13841,,,
6813,2025-12-16 07:17:28+00,Amanda,OP2,+B446757EW1/$+R757EW13840G,757EW,R757EW13840,,,
6691,2025-12-15 10:39:10+00,Amanda,OP2,+B446757EW1/$+R757EW13839O,757EW,R757EW13839,,,
6678,2025-12-15 10:02:33+00,Amanda,OP2,+B446757EW1/$+R757EW13838N,757EW,R757EW13838,,,
6664,2025-12-15 09:20:09+00,Amanda,OP2,+B446757EW1/$+R757EW13837M,757EW,R757EW13837,,,
6650,2025-12-15 08:28:51+00,Amanda,OP2,+B446757EW1/$+R757EW13836L,757EW,R757EW13836,,,
6646,2025-12-15 07:58:01+00,Amanda,OP2,+B446757EW1/$+R757EW13835K,757EW,R757EW13835,,,
6636,2025-12-15 07:16:18+00,Amanda,OP2,+B446757EW1/$+R757EW13834J,757EW,R757EW13834,,,
11596,2025-12-11 11:49:57+00,Amanda,OP2,,757EW,R757EW13833,,,
11588,2025-12-10 21:09:51+00,Amanda,OP2,,757EW,R757EW13832,,,
11578,2025-12-10 20:13:13+00,Amanda,OP2,,757EW,R757EW13831,,,
11544,2025-12-10 18:02:33+00,Amanda,OP2,,757EW,R757EW13829,,,
11529,2025-12-10 17:08:56+00,Amanda,OP2,,757EW,R757EW13828,,,
11502,2025-12-10 15:33:20+00,Amanda,OP2,,757EW,R757EW13827,,,
9755,2025-11-20 12:58:35+00,Debbie,MAIN,,757EW,R757EW13826,,,
9750,2025-11-19 23:19:25+00,Debbie,MAIN,,757EW,R757EW13825,,,
9749,2025-11-19 23:19:19+00,Debbie,MAIN,,757EW,R757EW13824,,,
9748,2025-11-19 23:19:14+00,Debbie,MAIN,,757EW,R757EW13823,,,
9747,2025-11-19 23:19:09+00,Debbie,MAIN,,757EW,R757EW13822,,,
9746,2025-11-19 23:19:03+00,Debbie,MAIN,,757EW,R757EW13821,,,
9745,2025-11-19 23:18:57+00,Debbie,MAIN,,757EW,R757EW13820,,,
9744,2025-11-19 18:29:05+00,Debbie,MAIN,,757EW,R757EW13819,,,
9743,2025-11-19 18:10:39+00,Debbie,MAIN,,757EW,R757EW13818,,,
9742,2025-11-19 15:58:59+00,Debbie,MAIN,,757EW,R757EW13817,,,
9741,2025-11-19 15:23:31+00,Debbie,MAIN,,757EW,R757EW13816,,,
9740,2025-11-19 14:58:54+00,Debbie,MAIN,,757EW,R757EW13815,,,
7003,2025-12-17 21:06:00+00,Amanda,OP2,+B446757WM1/$+R757WM102674-,757WM,R757WM102674,,,
6594,2025-12-17 19:33:41+00,Amanda,OP2,+B446757WM1/$+R757WM102672Y,757WM,R757WM102672,,,
81,2025-12-17 19:17:00.707588+00,Amanda,OP2,+B446757WM1/$+R757WM102679+,757WM,R757WM102679,,,
71,2025-12-17 18:55:22.693361+00,Amanda,OP2,+B446757WM1/$+R757WM102678/,757WM,R757WM102678,,,
70,2025-12-17 18:55:14.661631+00,Amanda,OP2,+B446757WM1/$+R757WM102677$,757WM,R757WM102677,,,
68,2025-12-17 18:54:31.610199+00,Amanda,OP2,+B446757WM1/$+R757WM102676,757WM,R757WM102676,dropdigbug,,
67,2025-12-17 18:54:24.746622+00,Amanda,OP2,+B446757WM1/$+R757WM102675.,757WM,R757WM102675,,,
6593,2025-12-17 18:51:08+00,Amanda,OP2,+B446757WM1/$+R757WM102671X,757WM,R757WM102671,,,
6980,2025-12-16 16:14:56+00,Amanda,OP2,+B446757WM1/$+R757WM102670W,757WM,R757WM102670,,,
6804,2025-12-16 06:43:14+00,Brenda,OP1,+B446757WMN1/$+R757WMN10669+,757WMN,R757WMN10669,TRANSFERRED FROM 100757WN-ADDED MP,,
6769,2025-12-15 15:19:18+00,Brenda,OP1,+B446757WMN1/$+R757WMN10668/,757WMN,R757WMN10668,TRANSFERRED FROM 100757WN-ADDED MP,,
6761,2025-12-15 14:50:40+00,Brenda,OP1,+B446757WMN1/$+R757WMN10667$,757WMN,R757WMN10667,,,
6836,2025-12-16 08:52:59+00,Brenda,OP1,+B446758EW1/$+R758EW10431B,758EW,R758EW10431,,,
6825,2025-12-16 08:14:43+00,Brenda,OP1,+B446758EW1/$+R758EW10430A,758EW,R758EW10430,,,
6818,2025-12-16 07:46:44+00,Brenda,OP1,+B446758EW1/$+R758EW10429I,758EW,R758EW10429,,,
6811,2025-12-16 07:16:49+00,Brenda,OP1,+B446758EW1/$+R758EW10428H,758EW,R758EW10428,,,
9779,2025-11-20 20:11:11+00,Debbie,MAIN,,758W1,R758W11375,,,
9778,2025-11-20 20:11:05+00,Debbie,MAIN,,758W1,R758W11374,,,
9777,2025-11-20 20:10:58+00,Debbie,MAIN,,758W1,R758W11373,,,
9776,2025-11-20 20:10:52+00,Debbie,MAIN,,758W1,R758W11372,,,
11125,2025-12-08 14:54:09+00,Maria L,OP12,,758WMN,R758WMN11186,,,
11114,2025-12-08 14:19:02+00,Maria L,OP12,,758WMN,R758WMN11185,,,
11100,2025-12-08 13:45:17+00,Maria L,OP12,,758WMN,R758WMN11184,,,
11083,2025-12-08 12:57:49+00,Maria L,OP12,,758WMN,R758WMN11183,,,
11074,2025-12-08 12:23:18+00,Maria L,OP12,,758WMN,R758WMN11182,,,
9822,2025-11-21 19:24:06+00,Debbie,MAIN,,759E2,R759E210124,,,
9821,2025-11-21 19:23:59+00,Debbie,MAIN,,759E2,R759E210123,,,
6703,2025-12-15 11:04:16+00,Brenda,OP1,+B446759EL1/$+R759EL14073/,759EL,R759EL14073,,,
6692,2025-12-15 10:39:44+00,Brenda,OP1,+B446759EL1/$+R759EL14072$,759EL,R759EL14072,,,
6685,2025-12-15 10:12:16+00,Brenda,OP1,+B446759EL1/$+R759EL14071,759EL,R759EL14071,,,
6673,2025-12-15 09:46:09+00,Brenda,OP1,+B446759EL1/$+R759EL14070.,759EL,R759EL14070,,,
6665,2025-12-15 09:20:16+00,Brenda,OP1,+B446759EL1/$+R759EL140692,759EL,R759EL14069,,,
6659,2025-12-15 08:54:13+00,Brenda,OP1,+B446759EL1/$+R759EL140681,759EL,R759EL14068,,,
6648,2025-12-15 08:12:31+00,Brenda,OP1,+B446759EL1/$+R759EL140670,759EL,R759EL14067,,,
6640,2025-12-15 07:47:51+00,Brenda,OP1,+B446759EL1/$+R759EL14066%,759EL,R759EL14066,,,
6637,2025-12-15 07:17:19+00,Brenda,OP1,+B446759EL1/$+R759EL14065+,759EL,R759EL14065,,,
6609,2025-12-15 06:52:13+00,Brenda,OP1,+B446759EL1/$+R759EL14064/,759EL,R759EL14064,,,
9754,2025-11-19 14:53:03+00,Debbie,MAIN,,759EL,R759EL14063,,,
9753,2025-11-19 13:53:51+00,Debbie,MAIN,,759EL,R759EL14062,,,
9752,2025-11-19 13:53:45+00,Debbie,MAIN,,759EL,R759EL14061,,,
9751,2025-11-19 13:53:38+00,Debbie,MAIN,,759EL,R759EL14060,,,
6753,2025-12-15 14:16:06+00,Brenda,OP1,+B446759EW1/$+R759EW12115E,759EW,R759EW12115,,,
6747,2025-12-15 13:50:43+00,Brenda,OP1,+B446759EW1/$+R759EW12114D,759EW,R759EW12114,,,
6741,2025-12-15 13:11:00+00,Brenda,OP1,+B446759EW1/$+R759EW12113C,759EW,R759EW12113,,,
6734,2025-12-15 12:43:43+00,Brenda,OP1,+B446759EW1/$+R759EW12112B,759EW,R759EW12112,,,
6729,2025-12-15 12:16:41+00,Brenda,OP1,+B446759EW1/$+R759EW12111A,759EW,R759EW12111,,,
9827,2025-11-21 19:25:09+00,Debbie,MAIN,,759EW,R759EW121109,Scanned twice,,
9826,2025-11-21 19:25:04+00,Debbie,MAIN,,759EW,R759EW12109,,,
9825,2025-11-21 19:24:53+00,Debbie,MAIN,,759EW,R759EW12102,,,
9824,2025-11-21 19:24:47+00,Debbie,MAIN,,759EW,R759EW12103,,,
9823,2025-11-21 19:24:14+00,Debbie,MAIN,,759EW,R759EW121019,,,
6908,2025-12-16 12:28:05+00,Brenda,OP1,+B446780EW1/$+R780EW109068,780EW,R780EW10906,,,
6901,2025-12-16 11:27:34+00,Brenda,OP1,+B446780EW1/$+R780EW109057,780EW,R780EW10905,,,
6888,2025-12-16 11:02:13+00,Brenda,OP1,+B446780EW1/$+R780EW109046,780EW,R780EW10904,,,
6864,2025-12-16 10:28:30+00,Brenda,OP1,+B446780EW1/$+R780EW109035,780EW,R780EW10903,,,
6855,2025-12-16 09:59:27+00,Brenda,OP1,+B446780EW1/$+R780EW109024,780EW,R780EW10902,,,
6849,2025-12-16 09:31:38+00,Brenda,OP1,+B446780EW1/$+R780EW109013,780EW,R780EW10901,,,
11383,2025-12-09 19:17:43+00,Maria L,OP12,,790W,R790W10376,,,
11375,2025-12-09 18:51:21+00,Maria L,OP12,,790W,R790W10375,,,
11365,2025-12-09 18:09:06+00,Maria L,OP12,,790W,R790W10374,,,
11351,2025-12-09 17:38:48+00,Maria L,OP12,,790W,R790W10373,,,
11341,2025-12-09 16:47:27+00,Maria L,OP12,,790W,R790W10372,,,
11334,2025-12-09 16:17:54+00,Maria L,OP12,,790W,R790W10371,,,
11325,2025-12-09 15:49:10+00,Maria L,OP12,,790W,R790W10370,,,
11324,2025-12-09 15:48:48+00,Maria L,OP12,,790W,R790W10369,,,
11312,2025-12-09 14:59:19+00,Maria L,OP12,,790W,R790W10368,,,
11222,2025-12-08 20:49:03+00,Maria L,OP12,,790W,R790W10367,,,
11213,2025-12-08 20:24:46+00,Maria L,OP12,,790W,R790W10366,,,
11197,2025-12-08 19:47:29+00,Maria L,OP12,,790W,R790W10365,,,
11191,2025-12-08 19:21:14+00,Maria L,OP12,,790W,R790W10364,,,
11184,2025-12-08 18:52:42+00,Maria L,OP12,,790W,R790W10363,,,
11174,2025-12-08 18:08:58+00,Maria L,OP12,,790W,R790W10362,,,
11173,2025-12-08 18:08:15+00,Maria L,OP12,,790W,R790W10361,,,
11153,2025-12-08 16:45:29+00,Maria L,OP12,,790W,R790W10360,,,
11147,2025-12-08 16:19:16+00,Maria L,OP12,,790W,R790W10359,,,
11144,2025-12-08 15:57:15+00,Maria L,OP12,,790W,R790W10358,,,
11135,2025-12-08 15:28:52+00,Maria L,OP12,,790W,R790W10357,,,
11163,2025-12-08 17:29:04+00,Maria G,OP7,,7EW1,EBS757EW10186,,,
10839,2025-12-04 14:10:21+00,Maria G,OP7,,B446EBS757EW1,EBS757EW10163,,,
11307,2025-12-09 14:46:16+00,Maria G,OP7,,EBS756NW,EBS756NW10205,,,
11304,2025-12-09 14:43:12+00,Maria G,OP7,,EBS756NW,EBS756NW10204,,,
11296,2025-12-09 14:25:14+00,Maria L,OP12,,EBS756NW,EBS756NW10203,,,
11290,2025-12-09 14:01:33+00,Maria L,OP12,,EBS756NW,EBS756NW10202,,,
11277,2025-12-09 13:23:36+00,Maria L,OP12,,EBS756NW,EBS756NW10201,,,
11266,2025-12-09 12:53:36+00,Maria L,OP12,,EBS756NW,EBS756NW10200,,,
11254,2025-12-09 12:27:44+00,Maria L,OP12,,EBS756NW,EBS756NW10199,,,
11244,2025-12-09 12:01:47+00,Maria L,OP12,,EBS756NW,EBS756NW10198,,,
11285,2025-12-09 13:48:40+00,Maria G,OP7,,EBS757EW,EBS757EW10196,,,
11275,2025-12-09 13:13:20+00,Maria G,OP7,,EBS757EW,EBS757EW10195,,,
11272,2025-12-09 13:12:07+00,Maria G,OP7,,EBS757EW,EBS757EW10194,,,
11221,2025-12-08 20:47:12+00,Maria G,OP7,,EBS757EW,EBS757EW10193,,,
11211,2025-12-08 20:11:59+00,Maria G,OP7,,EBS757EW,EBS757EW10192,,,
11200,2025-12-08 19:49:42+00,Maria G,OP7,,EBS757EW,EBS757EW10190,,,
11199,2025-12-08 19:49:31+00,Maria G,OP7,,EBS757EW,EBS757EW10191,,,
11198,2025-12-08 19:47:32+00,Maria G,OP7,,EBS757EW,EBS757EW10189,,,
11178,2025-12-08 18:23:46+00,Maria G,OP7,,EBS757EW,EBS757EW10188,,,
11177,2025-12-08 18:22:42+00,Maria G,OP7,,EBS757EW,EBS757EW10187,,,
11162,2025-12-08 17:27:46+00,Maria G,OP7,,EBS757EW,EBS757EW10185,,,
11146,2025-12-08 16:05:47+00,Maria G,OP7,,EBS757EW,EBS757EW10184,,,
11138,2025-12-08 15:37:58+00,Maria G,OP7,,EBS757EW,EBS757EW10183,,,
11137,2025-12-08 15:36:08+00,Maria G,OP7,,EBS757EW,EBS757EW10182,,,
11119,2025-12-08 14:47:42+00,Maria G,OP7,,EBS757EW,EBS757EW10181,,,
11117,2025-12-08 14:46:34+00,Maria G,OP7,,EBS757EW,EBS757EW10180,,,
11105,2025-12-08 13:57:48+00,Maria G,OP7,,EBS757EW,EBS757EW10179,,,
11104,2025-12-08 13:55:44+00,Maria G,OP7,,EBS757EW,EBS757EW10178,,,
11091,2025-12-08 13:11:25+00,Maria G,OP7,,EBS757EW,EBS757EW10177,,,
11089,2025-12-08 13:10:13+00,Maria G,OP7,,EBS757EW,EBS757EW10176,,,
10940,2025-12-04 20:19:16+00,Maria G,OP7,,EBS757EW,EBS757EW10175,,,
10939,2025-12-04 20:18:11+00,Maria G,OP7,,EBS757EW,EBS757EW10174,,,
10926,2025-12-04 19:35:43+00,Maria G,OP7,,EBS757EW,EBS757EW10173,,,
10925,2025-12-04 19:34:35+00,Maria G,OP7,,EBS757EW,EBS757EW10172,,,
10910,2025-12-04 18:28:09+00,Maria G,OP7,,EBS757EW,EBS757EW10171,,,
10900,2025-12-04 18:04:29+00,Maria G,OP7,,EBS757EW,EBS757EW10170,,,
10899,2025-12-04 18:03:10+00,Maria G,OP7,,EBS757EW,EBS757EW10169,,,
10871,2025-12-04 16:02:04+00,Maria G,OP7,,EBS757EW,EBS757EW10166,,,
10856,2025-12-04 15:01:28+00,Maria G,OP7,,EBS757EW,EBS757EW10165,,,
10855,2025-12-04 15:00:03+00,Maria G,OP7,,EBS757EW,EBS757EW10164,,,
10838,2025-12-04 14:09:00+00,Maria G,OP7,,EBS757EW,EBS757EW10162,,,
10823,2025-12-04 13:08:06+00,Maria G,OP7,,EBS757EW,EBS757EW10161,,,
10822,2025-12-04 13:05:47+00,Maria G,OP7,,EBS757EW,EBS757EW10160,,,
10782,2025-12-03 20:22:46+00,Maria G,OP7,,EBS757NW,EBS757NW10397,,,
10781,2025-12-03 20:21:40+00,Maria G,OP7,,EBS757NW,EBS757NW10396,,,
10772,2025-12-03 19:43:23+00,Maria G,OP7,,EBS757NW,EBS757NW10394,,,
10742,2025-12-03 18:13:05+00,Maria G,OP7,,EBS757NW,EBS757NW10393,,,
10741,2025-12-03 18:11:56+00,Maria G,OP7,,EBS757NW,EBS757NW10392,,,
10740,2025-12-03 18:10:46+00,Maria G,OP7,,EBS757NW,EBS757NW10391,,,
10703,2025-12-03 16:17:29+00,Maria G,OP7,,EBS757NW,EBS757NW10390,,,
10698,2025-12-03 15:53:40+00,Maria G,OP7,,EBS757NW,EBS757NW10389,,,
10693,2025-12-03 15:25:33+00,Maria G,OP7,,EBS757NW,EBS757NW10388,,,
10692,2025-12-03 15:24:02+00,Maria G,OP7,,EBS757NW,EBS757NW10387,,,
10690,2025-12-03 15:22:10+00,Maria G,OP7,,EBS757NW,EBS757NW10386,,,
10508,2025-12-02 15:45:35+00,Maria G,OP7,,EBS759EL,EBS759EL10076,,,
10507,2025-12-02 15:44:39+00,Maria G,OP7,,EBS759EL,EBS759EL10075,,,
10490,2025-12-02 15:08:39+00,Maria G,OP7,,EBS759EL,EBS759EL10074,,,
10489,2025-12-02 15:06:16+00,Maria G,OP7,,EBS759EL,EBS759EL10073,,,
10488,2025-12-02 15:05:27+00,Maria G,OP7,,EBS759EL,EBS759EL10072,,,
10457,2025-12-02 13:27:11+00,Maria G,OP7,,EBS759EL,EBS759EL10071,,,
10456,2025-12-02 13:26:03+00,Maria G,OP7,,EBS759EL,EBS759EL10070,,,
10455,2025-12-02 13:24:47+00,Maria G,OP7,,EBS759EL,EBS759EL10069,,,
10388,2025-12-01 20:22:25+00,Maria G,OP7,,EBS759EL,EBS759EL10068,,,
10387,2025-12-01 20:21:23+00,Maria G,OP7,,EBS759EL,EBS759EL10067,,,
10366,2025-12-01 19:35:55+00,Maria G,OP7,,EBS759EL,EBS759EL10066,,,
10365,2025-12-01 19:35:03+00,Maria G,OP7,,EBS759EL,EBS759EL10065,,,
10364,2025-12-01 19:33:46+00,Maria G,OP7,,EBS759EL,EBS759EL10064,,,
10346,2025-12-01 18:10:59+00,Maria G,OP7,,EBS759EL,EBS759EL10063,,,
10345,2025-12-01 18:09:54+00,Maria G,OP7,,EBS759EL,EBS759EL10062,,,
10344,2025-12-01 18:08:58+00,Maria G,OP7,,EBS759EL,EBS759EL10061,,,
10311,2025-12-01 16:24:38+00,Maria G,OP7,,EBS759EL,EBS759EL10060,,,
10308,2025-12-01 16:00:12+00,Maria G,OP7,,EBS759EL,EBS759EL10059,,,
10307,2025-12-01 15:58:49+00,Maria G,OP7,,EBS759EL,EBS759EL10058,,,
10306,2025-12-01 15:57:46+00,Maria G,OP7,,EBS759EL,EBS759EL10057,,,
10650,2025-12-03 13:55:04+00,Maria G,OP7,,EBS780NW,EBS780NW10463,,,
10649,2025-12-03 13:52:57+00,Maria G,OP7,,EBS780NW,EBS780NW10462,,,
10647,2025-12-03 13:51:48+00,Maria G,OP7,,EBS780NW,EBS780NW10461,,,
10597,2025-12-02 20:49:38+00,Maria G,OP7,,EBS780NW,EBS780NW10460,,,
10595,2025-12-02 20:45:15+00,Maria G,OP7,,EBS780NW,EBS780NW10459,,,
10577,2025-12-02 19:47:41+00,Maria G,OP7,,EBS780NW,EBS780NW10458,,,
10576,2025-12-02 19:46:15+00,Maria G,OP7,,EBS780NW,EBS780NW10457,,,
10575,2025-12-02 19:44:29+00,Maria G,OP7,,EBS780NW,EBS780NW10456,,,
10550,2025-12-02 18:18:45+00,Maria G,OP7,,EBS780NW,EBS780NW10455,,,
10549,2025-12-02 18:16:53+00,Maria G,OP7,,EBS780NW,EBS780NW10454,,,
10548,2025-12-02 18:15:06+00,Maria G,OP7,,EBS780NW,EBS780NW10453,,,
10520,2025-12-02 16:23:42+00,Maria G,OP7,,EBS780NW,EBS780NW10452,,,
9772,2025-11-20 19:46:49+00,Laura,MAIN,,P55541001,410013028,,,
9771,2025-11-20 19:18:01+00,Laura,MAIN,,P55541001,410013027,,,
11550,2025-12-10 18:28:20+00,Faye,OP4,,P5554100E,4100E11393,,,
11542,2025-12-10 18:01:50+00,Faye,OP4,,P5554100E,4100E11392,,,
10622,2025-12-03 12:12:54+00,Faye,OP4,,P5554100E,4100E11391,,,
10616,2025-12-03 11:42:51+00,Faye,OP4,,P5554100E,4100E11390,,,
10605,2025-12-02 21:21:00+00,Faye,MAIN,,P5554100E,4100E11389,,,
9805,2025-11-20 21:42:07+00,Laura,MAIN,,P5556100E1,6100E10343,,,
6788,2025-12-15 16:14:04+00,Faye,OP4,+B446P5557100E1/$+7100E11146Q,P5557100E,7100E11146,,,
6771,2025-12-15 15:26:45+00,Faye,OP4,+B446P5557100E1/$+7100E11133M,P5557100E,7100E11133,,,
6762,2025-12-15 14:52:08+00,Faye,OP4,+B446P5557100E1/$+7100E11132L,P5557100E,7100E11132,,,
6709,2025-12-15 11:45:08+00,Faye,OP4,+B446P5557100E1/$+7100E11131K,P5557100E,7100E11131,,,
11559,2025-12-10 19:17:16+00,Faye,OP4,,P5557100E,7100E11130,,,
10675,2025-12-03 14:37:35+00,Faye,OP4,,P5557100E,7100E11129,,,
10657,2025-12-03 14:09:32+00,Faye,OP4,,P5557100E,7100E11128,,,
10644,2025-12-03 13:26:22+00,Faye,OP4,,P5557100E,7100E11127,,,
10635,2025-12-03 12:53:43+00,Faye,OP4,,P5557100E,7100E11126,,,
10078,2025-11-26 14:03:59+00,Amanda,OP2,,P5557100E,7100E11125,SO,,
10070,2025-11-26 13:14:07+00,Amanda,OP2,,P5557100E,7100E11124,SO,,
6895,2025-12-16 11:14:25+00,Faye,OP4,+B446P5559100E1/$+9100E10407T,P5559100E,9100E10407,,,
11658,2025-12-11 15:41:32+00,Faye,OP4,,P5559100E,9100E10406,,,
10594,2025-12-02 20:44:30+00,Faye,MAIN,,P5559100E,9100E10405,,,
10578,2025-12-02 19:49:09+00,Faye,MAIN,,P5559100E,9100E10404,,,
6816,2025-12-16 07:43:19+00,Maria G,OP7,01008125740247531125100621PFR60W10980,PFR60W,PFR60W10980,,,
11396,2025-12-09 19:52:42+00,Maria G,OP7,,PFR60W,PFR60W10979,,,
6772,2025-12-15 15:27:43+00,Maria G,OP7,01008125740265971125121521PFR60WE214522,PFR60WE2,PFR60WE214522,,,
6768,2025-12-15 15:05:24+00,Maria G,OP7,01008125740265971125121521PFR60WE214521,PFR60WE2,PFR60WE214521,,,
6767,2025-12-15 15:03:49+00,Maria G,OP7,01008125740265971125120921PFR60WE214520,PFR60WE2,PFR60WE214520,,,
6766,2025-12-15 15:02:35+00,Maria G,OP7,01008125740265971125120921PFR60WE214519,PFR60WE2,PFR60WE214519,,,
11569,2025-12-10 19:56:24+00,Maria G,OP7,,PFR60WE2,PFR60WE214518,,,
11563,2025-12-10 19:28:25+00,Maria G,OP7,,PFR60WE2,PFR60WE214517,,,
11562,2025-12-10 19:27:08+00,Maria G,OP7,,PFR60WE2,PFR60WE214516,,,
11561,2025-12-10 19:27:02+00,Maria G,OP7,,PFR60WE2,PFR60WE214515,,,
11543,2025-12-10 18:01:37+00,Maria G,OP7,,PFR60WE2,PFR60WE214514,,,
11538,2025-12-10 18:00:24+00,Maria G,OP7,,PFR60WE2,PFR60WE214513,,,
11537,2025-12-10 17:59:20+00,Maria G,OP7,,PFR60WE2,PFR60WE214512,,,
11512,2025-12-10 16:05:29+00,Maria G,OP7,,PFR60WE2,PFR60WE214511,,,
11511,2025-12-10 16:04:18+00,Maria G,OP7,,PFR60WE2,PFR60WE214510,,,
11496,2025-12-10 15:11:41+00,Maria G,OP7,,PFR60WE2,PFR60WE214509,,,
11495,2025-12-10 15:10:35+00,Maria G,OP7,,PFR60WE2,PFR60WE214508,,,
11479,2025-12-10 14:15:22+00,Maria G,OP7,,PFR60WE2,PFR60WE214507,,,
11478,2025-12-10 14:14:12+00,Maria G,OP7,,PFR60WE2,PFR60WE214506,,,
11455,2025-12-10 13:11:06+00,Maria G,OP7,,PFR60WE2,PFR60WE214505,,,
11454,2025-12-10 13:10:06+00,Maria G,OP7,,PFR60WE2,PFR60WE214504,,,
11413,2025-12-09 20:52:00+00,Maria G,OP7,,PFR60WE2,PFR60WE214503,,,
11412,2025-12-09 20:48:57+00,Maria G,OP7,,PFR60WE2,PFR60WE214502,,,
11387,2025-12-09 19:22:28+00,Maria G,OP7,,PFR60WK,PFR60WK11426,,,
11385,2025-12-09 19:21:21+00,Maria G,OP7,,PFR60WK,PFR60WK11425,,,
11372,2025-12-09 18:26:35+00,Maria G,OP7,,PFR60WK,PFR60WK11424,,,
11359,2025-12-09 17:54:23+00,Maria G,OP7,,PFR60WK,PFR60WK11423,,,
11358,2025-12-09 17:53:06+00,Maria G,OP7,,PFR60WK,PFR60WK11422,,,
11357,2025-12-09 17:52:53+00,Maria G,OP7,,PFR60WK,PFR60WK11421,,,
11331,2025-12-09 16:03:36+00,Maria G,OP7,,PFR60WK,PFR60WK11420,,,
6749,2025-12-15 13:53:17+00,Maria G,OP7,01008125740266411125102921PFR70W11094,PFR70W,PFR70W11094,,,
11697,2025-12-11 18:26:17+00,Maria G,OP7,,PFR70W,PFR70W11093,,,
11696,2025-12-11 18:24:43+00,Maria G,OP7,,PFR70W,PFR70W11092,,,
11680,2025-12-11 17:29:50+00,Maria G,OP7,,PFR70W,PFR70W11091,,,
11679,2025-12-11 17:28:45+00,Maria G,OP7,,PFR70W,PFR70W11090,,,
11672,2025-12-11 16:29:47+00,Maria G,OP7,,PFR70W,PFR70W11089,,,
11657,2025-12-11 15:38:20+00,Maria G,OP7,,PFR70W,PFR70W11088,,,
11655,2025-12-11 15:36:40+00,Maria G,OP7,,PFR70W,PFR70W11087,,,
9955,2025-11-25 16:03:28+00,Maria G,OP7,,PFR70W,PFR70W11086,,,
9953,2025-11-25 16:02:58+00,Maria G,OP7,,PFR70W,PFR70W11085,,,
6740,2025-12-15 13:10:46+00,Maria G,OP7,01008125740247461125110321PFR70WE2N10968,PFR70WE2N,PFR70WE2N10968,,,
6739,2025-12-15 13:09:17+00,Maria G,OP7,01008125740247461125110321PFR70WE2N10967,PFR70WE2N,PFR70WE2N10967,,,
6690,2025-12-15 10:37:00+00,Maria G,OP7,01008125740247221125110321PFR80W13223,PFR80W,PFR80W13223,,,
6681,2025-12-15 10:05:34+00,Maria G,OP7,01008125740247221125110321PFR80W13222,PFR80W,PFR80W13222,,,
6680,2025-12-15 10:04:30+00,Maria G,OP7,01008125740247221125110321PFR80W13221,PFR80W,PFR80W13221,,,
6679,2025-12-15 10:03:06+00,Maria G,OP7,01008125740247221125110321PFR80W13220,PFR80W,PFR80W13220,,,
6658,2025-12-15 08:52:37+00,Maria G,OP7,01008125740247221125110321PFR80W13219,PFR80W,PFR80W13219,,,
6657,2025-12-15 08:52:31+00,Maria G,OP7,01008125740247221125110321PFR80W13218,PFR80W,PFR80W13218,,,
6656,2025-12-15 08:52:22+00,Maria G,OP7,01008125740247221125110321PFR80W13217,PFR80W,PFR80W13217,,,
6840,2025-12-16 09:05:29+00,Maria G,OP7,01008125740266721125100921PFR80WE215984,PFR80WE2,PFR80WE215984,,,
6839,2025-12-16 09:00:44+00,Maria G,OP7,01008125740266721125100921PFR80WE215983,PFR80WE2,PFR80WE215983,,,
11636,2025-12-11 14:37:35+00,Maria G,OP7,,PFR80WE2,PFR80WE215982,,,
11635,2025-12-11 14:35:20+00,Maria G,OP7,,PFR80WE2,PFR80WE215981,,,
11632,2025-12-11 14:34:26+00,Maria G,OP7,,PFR80WE2,PFR80WE215980,,,
11617,2025-12-11 13:09:09+00,Maria G,OP7,,PFR80WE2,PFR80WE215979,,,
11616,2025-12-11 13:07:58+00,Maria G,OP7,,PFR80WE2,PFR80WE215978,,,
11582,2025-12-10 20:29:40+00,Maria G,OP7,,PFR80WE2,PFR80WE215977,,,
6916,2025-12-16 12:52:27+00,Maria G,OP7,01008125740266891125100621PFR80WKN13191,PFR80WKN,PFR80WKN13191,,,
6915,2025-12-16 12:51:08+00,Maria G,OP7,01008125740266891125100621PFR80WKN13190,PFR80WKN,PFR80WKN13190,,,
